student_id,attendance,participation,homework_scores,final_exam_score
3900,62,90,83,39
3901,96,53,79,50
3902,83,73,84,46
3903,60,66,76,96
3904,85,35,53,36
3905,100,62,55,65
3906,66,24,82,96
3907,84,85,59,59
3908,67,47,83,100
3909,89,38,54,58
3910,71,46,95,62
3911,73,93,83,88
3912,68,20,65,49
3913,86,29,48,58
3914,88,91,40,82
3915,70,30,74,30
3916,57,25,83,63
3917,77,21,59,73
3918,54,20,84,43
3919,66,0,94,66
3920,86,36,45,64
3921,85,76,81,88
3922,68,84,49,53
3923,76,45,87,94
3924,83,8,98,35
3925,60,16,72,97
3926,94,46,55,67
3927,96,84,75,30
3928,61,94,45,70
3929,70,58,58,60
3930,60,53,70,65
3931,88,85,41,83
3932,77,11,57,60
3933,54,63,81,58
3934,66,5,67,32
3935,69,52,99,87
3936,90,15,43,90
3937,95,89,100,35
3938,61,4,40,49
3939,55,72,86,90
3940,66,45,81,75
3941,100,13,89,42
3942,68,43,55,52
3943,75,62,84,60
3944,97,93,97,33
3945,93,51,86,95
3946,93,25,41,45
3947,81,52,91,60
3948,55,28,75,77
3949,85,18,40,72
3950,87,46,78,33
3951,60,7,62,91
3952,82,22,65,77
3953,73,34,50,57
3954,72,94,97,45
3955,64,52,81,98
3956,76,98,40,59
3957,60,95,50,94
3958,100,57,63,98
3959,99,4,49,43
3960,66,15,53,63
3961,100,16,53,85
3962,63,31,46,58
3963,76,95,62,54
3964,67,51,82,95
3965,77,19,61,69
3966,100,65,99,44
3967,96,83,75,61
3968,96,81,66,49
3969,53,0,95,82
3970,56,57,41,96
3971,94,92,78,78
3972,84,92,90,96
3973,97,82,85,30
3974,58,43,58,68
3975,57,5,46,90
3976,94,49,51,84
3977,66,71,42,98
3978,66,87,86,31
3979,98,19,44,46
3980,82,13,47,58
3981,81,4,53,33
3982,57,40,100,93
3983,68,39,75,72
3984,87,33,46,41
3985,52,79,46,79
3986,54,44,89,97
3987,62,70,85,90
3988,96,79,71,80
3989,95,70,47,34
3990,80,26,97,57
3991,65,77,51,39
3992,99,77,49,81
3993,81,43,53,46
3994,71,32,48,94
3995,78,32,77,50
3996,71,43,69,83
3997,92,19,44,78
3998,52,35,40,51
3999,59,6,40,98
4000,91,31,96,93
4001,70,66,59,65
4002,65,38,88,50
4003,61,92,50,85
4004,51,23,65,77
4005,90,85,83,47
4006,73,69,42,44
4007,84,87,45,73
4008,79,86,82,74
4009,79,53,100,65
4010,96,37,84,69
4011,84,73,50,80
4012,68,79,47,59
4013,99,74,68,55
4014,57,31,49,60
4015,75,44,73,85
4016,98,60,63,90
4017,89,69,85,46
4018,56,87,100,53
4019,79,96,87,33
4020,56,52,56,38
4021,52,50,71,31
4022,50,75,50,64
4023,85,55,73,67
4024,74,26,63,74
4025,86,37,94,44
4026,50,61,44,71
4027,64,17,68,32
4028,86,63,87,60
4029,62,76,87,81
4030,89,29,97,70
4031,57,48,73,86
4032,54,40,55,71
4033,58,12,64,82
4034,50,33,76,85
4035,85,99,47,82
4036,84,93,68,61
4037,51,24,91,83
4038,89,65,85,66
4039,72,99,64,37
4040,58,17,81,40
4041,83,4,62,83
4042,95,18,73,89
4043,63,41,42,39
4044,53,17,69,99
4045,79,31,89,71
4046,80,20,92,66
4047,87,9,73,87
4048,60,36,71,88
4049,84,48,92,53
4050,57,85,68,57
4051,52,12,48,66
4052,63,54,41,50
4053,62,16,96,62
4054,94,8,78,31
4055,81,87,46,57
4056,83,43,85,44
4057,94,77,44,30
4058,68,45,47,57
4059,87,7,71,79
4060,65,36,94,64
4061,51,18,93,57
4062,89,62,57,38
4063,66,91,77,53
4064,83,45,85,92
4065,91,93,57,33
4066,65,70,88,85
4067,87,25,80,70
4068,51,45,84,96
4069,51,45,55,77
4070,75,74,60,87
4071,62,13,49,68
4072,96,84,81,54
4073,80,62,43,89
4074,83,71,83,76
4075,88,2,98,90
4076,52,27,47,56
4077,57,28,86,71
4078,72,86,92,81
4079,63,17,94,77
4080,76,34,58,61
4081,78,76,86,53
4082,88,75,79,32
4083,88,46,79,56
4084,50,4,90,69
4085,66,74,48,52
4086,90,58,69,36
4087,79,74,95,66
4088,62,58,56,36
4089,70,46,79,51
4090,68,94,83,46
4091,68,94,98,48
4092,74,12,54,68
4093,71,77,43,65
4094,80,88,45,44
4095,66,32,100,92
4096,72,96,55,58
4097,81,61,65,89
4098,59,78,96,85
4099,59,15,76,69
4100,85,43,62,45
4101,57,57,52,62
4102,69,5,86,45
4103,81,88,56,59
4104,99,14,96,95
4105,63,3,93,73
4106,99,55,66,67
4107,77,63,91,80
4108,95,67,61,89
4109,73,93,76,47
4110,64,33,58,34
4111,71,90,78,69
4112,79,94,74,35
4113,53,55,52,41
4114,62,31,53,41
4115,72,8,87,51
4116,57,62,70,78
4117,67,71,84,79
4118,61,77,41,33
4119,80,32,85,79
4120,63,86,91,32
4121,83,20,78,45
4122,67,54,76,43
4123,83,75,53,93
4124,60,56,48,70
4125,90,1,49,97
4126,61,12,46,88
4127,98,3,67,31
4128,64,83,85,39
4129,80,49,64,55
4130,98,47,85,33
4131,78,77,96,57
4132,75,29,67,31
4133,67,28,41,95
4134,81,7,56,45
4135,71,11,98,86
4136,87,40,91,52
4137,66,25,43,52
4138,72,49,52,50
4139,73,1,57,54
4140,99,54,42,87
4141,57,55,90,66
4142,90,13,76,78
4143,55,5,72,44
4144,54,94,80,57
4145,93,80,63,96
4146,78,88,47,33
4147,77,60,74,76
4148,60,95,41,79
4149,50,11,72,89
4150,92,12,51,91
4151,68,18,61,96
4152,58,43,52,72
4153,76,88,49,87
4154,83,94,56,81
4155,93,58,82,98
4156,53,36,44,75
4157,85,24,96,54
4158,67,15,98,54
4159,64,37,48,64
4160,100,42,52,90
4161,62,86,99,44
4162,68,13,91,64
4163,98,5,62,58
4164,55,88,69,67
4165,97,22,82,98
4166,61,59,94,53
4167,100,11,43,48
4168,86,12,60,75
4169,66,99,82,78
4170,72,97,48,73
4171,75,5,46,55
4172,78,62,55,54
4173,82,37,62,64
4174,76,49,97,65
4175,74,51,62,43
4176,59,39,70,85
4177,96,7,96,35
4178,72,60,44,61
4179,70,7,45,55
4180,70,96,90,44
4181,92,33,40,78
4182,62,78,98,85
4183,86,99,87,66
4184,82,59,67,82
4185,73,56,57,87
4186,93,98,63,65
4187,60,45,52,40
4188,66,21,72,56
4189,53,86,49,31
4190,96,39,46,51
4191,74,44,76,95
4192,79,54,71,46
4193,58,50,84,33
4194,70,85,61,43
4195,69,4,55,36
4196,68,94,63,45
4197,68,12,91,95
4198,61,27,93,48
4199,86,83,53,30
4200,91,96,50,60
4201,66,79,58,33
4202,86,61,62,87
4203,97,92,73,85
4204,88,86,99,82
4205,77,23,79,72
4206,90,97,52,78
4207,84,6,78,89
4208,96,37,83,45
4209,97,36,67,89
4210,67,67,79,76
4211,63,97,55,44
4212,84,41,89,92
4213,93,85,90,57
4214,90,4,67,49
4215,56,63,43,92
4216,90,49,67,62
4217,62,86,96,65
4218,67,14,99,42
4219,86,94,51,91
4220,62,72,55,97
4221,85,52,92,52
4222,80,24,93,42
4223,51,88,88,69
4224,65,84,75,59
4225,58,8,59,54
4226,58,37,65,55
4227,87,21,95,53
4228,60,86,95,68
4229,71,48,65,90
4230,82,67,61,78
4231,85,92,95,70
4232,94,14,48,99
4233,72,64,44,49
4234,94,53,56,73
4235,94,29,88,45
4236,83,92,73,50
4237,58,19,41,44
4238,73,32,92,68
4239,57,99,94,71
4240,56,85,46,90
4241,85,76,75,33
4242,67,6,52,53
4243,52,7,59,32
4244,77,27,69,30
4245,55,44,69,42
4246,93,72,50,83
4247,93,88,70,69
4248,70,79,97,40
4249,77,73,42,71
4250,89,10,98,33
4251,50,30,41,54
4252,85,11,87,65
4253,70,94,42,93
4254,92,77,95,73
4255,84,50,54,69
4256,62,43,56,74
4257,98,95,87,37
4258,59,49,91,64
4259,93,16,46,73
4260,96,34,87,47
4261,59,0,44,76
4262,95,28,73,54
4263,62,50,72,70
4264,86,63,93,34
4265,87,3,100,93
4266,73,86,84,91
4267,51,27,55,32
4268,71,15,76,66
4269,66,62,42,70
4270,85,75,98,49
4271,63,52,98,96
4272,59,84,86,69
4273,84,16,87,37
4274,74,39,82,34
4275,52,12,96,54
4276,96,51,90,68
4277,87,57,89,66
4278,66,95,60,34
4279,61,36,80,37
4280,73,78,47,33
4281,78,75,61,70
4282,92,60,90,89
4283,74,78,93,83
4284,85,33,44,51
4285,75,69,56,48
4286,87,16,76,97
4287,50,19,53,62
4288,69,72,78,51
4289,77,58,80,94
4290,65,68,67,40
4291,96,86,70,45
4292,66,32,56,97
4293,89,77,74,73
4294,77,16,79,38
4295,61,56,61,91
4296,76,82,84,44
4297,91,96,87,35
4298,96,0,92,30
4299,79,12,68,49
4300,90,26,49,65
4301,83,69,57,31
4302,86,58,74,99
4303,55,5,83,31
4304,56,96,55,32
4305,81,93,89,36
4306,81,98,88,93
4307,74,22,46,70
4308,82,9,69,83
4309,56,50,58,70
4310,61,18,94,34
4311,65,50,99,92
4312,65,91,62,30
4313,92,86,47,54
4314,85,67,56,75
4315,62,83,60,44
4316,56,82,65,98
4317,85,41,96,46
4318,96,90,67,50
4319,100,56,98,82
4320,58,97,78,84
4321,81,67,72,39
4322,60,37,79,86
4323,57,61,58,94
4324,82,6,68,66
4325,72,70,59,36
4326,74,49,59,69
4327,57,51,49,79
4328,94,25,51,30
4329,71,25,95,49
4330,53,18,72,60
4331,89,8,95,97
4332,52,60,64,41
4333,78,19,64,51
4334,90,49,92,30
4335,78,79,43,30
4336,83,80,43,32
4337,83,21,48,50
4338,77,12,54,42
4339,62,11,95,90
4340,64,9,65,42
4341,72,64,54,62
4342,93,95,65,35
4343,75,29,67,54
4344,53,7,46,52
4345,75,20,71,55
4346,89,21,51,33
4347,58,17,74,64
4348,54,65,91,54
4349,81,47,71,49
4350,69,43,48,30
4351,99,8,53,97
4352,60,66,52,52
4353,64,53,95,51
4354,81,25,99,91
4355,77,84,83,30
4356,71,93,72,88
4357,90,91,71,97
4358,66,99,58,48
4359,75,25,69,59
4360,93,33,55,30
4361,56,7,51,77
4362,91,9,49,48
4363,75,47,41,81
4364,74,54,57,51
4365,59,53,52,79
4366,94,77,68,95
4367,68,39,63,35
4368,60,14,77,93
4369,62,80,51,50
4370,57,17,99,48
4371,89,95,99,66
4372,53,22,68,92
4373,96,61,61,58
4374,80,45,75,89
4375,77,86,40,63
4376,60,98,82,30
4377,92,38,94,77
4378,50,14,79,50
4379,98,52,73,63
4380,96,87,73,55
4381,87,63,87,65
4382,73,62,72,52
4383,96,91,43,76
4384,80,79,77,73
4385,90,15,69,49
4386,95,69,92,56
4387,99,65,91,90
4388,75,12,85,66
4389,98,46,59,81
4390,99,8,65,91
4391,54,62,54,95
4392,69,33,46,53
4393,90,80,46,41
4394,60,90,89,45
4395,82,28,68,65
4396,99,36,62,31
4397,87,42,73,91
4398,76,85,59,93
4399,83,63,54,58
4400,64,23,72,60
4401,81,70,92,44
4402,70,33,56,84
4403,95,47,59,62
4404,54,11,100,81
4405,55,22,96,49
4406,87,78,52,67
4407,71,96,83,32
4408,67,12,63,83
4409,63,86,93,95
4410,59,95,86,47
4411,95,44,95,36
4412,62,98,76,64
4413,80,64,46,89
4414,79,46,47,53
4415,52,57,62,68
4416,79,4,53,41
4417,55,76,43,82
4418,78,4,60,93
4419,57,59,100,33
4420,93,95,85,34
4421,94,20,49,45
4422,92,23,61,56
4423,93,17,69,33
4424,82,20,69,77
4425,66,53,99,37
4426,97,9,55,75
4427,60,23,50,73
4428,62,84,61,96
4429,99,88,68,81
4430,60,59,64,63
4431,80,56,97,91
4432,77,22,53,50
4433,93,21,53,53
4434,55,67,41,73
4435,90,33,93,70
4436,65,69,52,58
4437,53,27,42,35
4438,84,94,69,85
4439,97,98,57,43
4440,75,38,93,79
4441,61,41,75,81
4442,60,22,60,30
4443,86,69,92,41
4444,74,79,58,53
4445,67,1,55,66
4446,68,23,67,99
4447,72,16,43,32
4448,87,64,90,56
4449,67,69,94,82
4450,75,68,54,46
4451,55,59,40,44
4452,53,49,87,68
4453,93,92,86,33
4454,100,11,55,46
4455,78,46,93,40
4456,83,66,59,41
4457,66,64,72,61
4458,92,26,56,56
4459,92,47,44,73
4460,65,87,44,72
4461,51,61,97,78
4462,83,43,78,72
4463,57,18,52,32
4464,62,58,83,58
4465,91,7,75,64
4466,57,54,69,77
4467,79,46,96,68
4468,81,1,43,53
4469,85,93,62,49
4470,96,93,60,44
4471,79,38,60,47
4472,50,44,45,89
4473,92,31,63,70
4474,88,64,86,98
4475,66,37,92,40
4476,69,76,70,85
4477,73,10,58,47
4478,99,9,77,41
4479,71,58,51,45
4480,78,89,53,56
4481,71,54,89,46
4482,93,19,99,60
4483,58,80,51,64
4484,86,16,95,56
4485,59,67,95,61
4486,85,4,54,46
4487,86,59,58,40
4488,77,22,67,30
4489,77,45,79,78
4490,91,51,80,70
4491,92,9,44,49
4492,70,45,44,100
4493,73,27,45,66
4494,91,96,62,45
4495,89,42,42,68
4496,51,25,76,74
4497,57,54,72,93
4498,97,47,82,76
4499,76,28,97,52
4500,71,26,60,61
4501,86,17,59,78
4502,76,59,40,48
4503,78,73,78,96
4504,52,68,86,68
4505,93,73,56,89
4506,62,20,68,40
4507,94,23,47,78
4508,59,2,65,44
4509,85,94,67,90
4510,58,61,73,72
4511,76,100,65,44
4512,83,1,52,34
4513,100,65,83,58
4514,50,41,76,91
4515,81,33,52,89
4516,74,41,77,98
4517,78,19,64,51
4518,56,96,86,42
4519,98,67,62,79
4520,52,44,61,76
4521,69,74,60,58
4522,69,41,93,46
4523,79,46,69,49
4524,84,4,50,35
4525,84,88,43,51
4526,98,48,72,38
4527,88,36,86,61
4528,76,33,51,62
4529,75,72,48,99
4530,63,69,71,78
4531,66,17,50,59
4532,67,77,76,45
4533,94,18,63,94
4534,78,77,46,43
4535,69,39,47,85
4536,76,16,72,66
4537,67,59,64,78
4538,53,98,40,79
4539,50,92,42,65
4540,99,41,79,81
4541,50,80,67,52
4542,75,71,82,95
4543,94,64,72,100
4544,69,52,85,74
4545,72,99,40,57
4546,59,6,77,49
4547,60,4,92,78
4548,90,23,66,86
4549,90,27,77,88
4550,54,61,74,55
4551,50,16,49,48
4552,66,100,51,42
4553,71,19,49,91
4554,83,2,93,43
4555,94,36,73,40
4556,90,89,63,96
4557,78,14,67,41
4558,53,50,61,64
4559,54,47,84,68
4560,60,7,55,61
4561,100,12,52,43
4562,70,47,75,94
4563,84,2,75,56
4564,61,64,82,89
4565,75,72,62,72
4566,100,30,53,94
4567,68,25,71,84
4568,94,80,42,64
4569,56,55,66,61
4570,96,33,58,48
4571,56,8,61,68
4572,75,61,96,49
4573,89,12,40,57
4574,54,68,44,32
4575,70,40,88,61
4576,63,76,72,87
4577,53,0,90,83
4578,72,88,58,71
4579,91,46,75,44
4580,69,3,90,91
4581,64,99,45,60
4582,99,62,99,90
4583,94,51,54,55
4584,78,9,75,98
4585,57,27,95,86
4586,90,5,72,49
4587,97,26,63,95
4588,68,11,66,50
4589,97,61,88,89
4590,88,51,50,92
4591,95,47,88,80
4592,77,66,62,68
4593,95,45,72,40
4594,76,96,80,86
4595,53,73,85,32
4596,64,94,86,66
4597,84,14,95,54
4598,86,70,68,50
4599,50,35,70,71
4600,52,13,40,30
4601,96,77,73,52
4602,73,2,57,53
4603,76,66,57,76
4604,89,85,45,36
4605,85,18,91,67
4606,83,98,79,76
4607,78,75,40,64
4608,73,53,86,91
4609,73,68,81,32
4610,91,9,69,49
4611,53,32,43,73
4612,52,12,71,61
4613,83,98,49,55
4614,98,50,82,77
4615,72,31,44,34
4616,72,74,48,88
4617,94,23,44,90
4618,54,34,100,78
4619,80,82,50,59
4620,90,69,74,46
4621,55,39,66,99
4622,86,53,43,87
4623,59,43,49,92
4624,89,61,78,90
4625,56,98,72,92
4626,88,67,98,44
4627,87,32,77,30
4628,70,76,47,42
4629,69,55,88,77
4630,52,35,63,63
4631,100,53,78,59
4632,71,18,72,48
4633,96,42,80,93
4634,53,11,82,95
4635,77,10,58,86
4636,61,69,41,73
4637,87,11,94,41
4638,100,90,50,69
4639,85,40,74,53
4640,96,24,56,40
4641,90,2,81,95
4642,54,2,100,30
4643,62,83,42,87
4644,72,27,61,57
4645,99,22,74,97
4646,79,47,60,88
4647,86,66,64,100
4648,74,41,78,51
4649,97,87,41,58
4650,76,39,40,98
4651,100,5,46,74
4652,63,19,59,99
4653,97,10,82,46
4654,96,95,94,68
4655,85,26,45,69
4656,88,20,94,57
4657,65,12,75,31
4658,71,85,90,56
4659,70,34,99,50
4660,70,46,60,36
4661,57,85,90,90
4662,98,27,85,81
4663,65,20,74,77
4664,80,17,75,48
4665,91,30,47,41
4666,59,59,89,100
4667,81,36,43,31
4668,83,20,82,46
4669,58,13,55,32
4670,66,88,42,50
4671,60,90,46,80
4672,81,59,41,39
4673,59,22,40,84
4674,71,94,97,65
4675,66,28,40,80
4676,53,46,77,46
4677,97,29,90,90
4678,96,89,46,42
4679,74,83,63,94
4680,70,37,44,77
4681,86,82,60,99
4682,87,26,67,76
4683,98,88,57,39
4684,50,86,63,86
4685,74,92,97,42
4686,100,14,71,90
4687,85,58,84,87
4688,66,2,72,97
4689,90,9,49,58
4690,73,78,48,45
4691,51,79,88,92
4692,89,16,72,76
4693,64,82,72,72
4694,81,10,46,52
4695,88,47,43,59
4696,55,4,67,86
4697,50,68,62,59
4698,96,63,92,96
4699,72,13,71,85
4700,88,49,83,53
4701,66,25,55,37
4702,83,71,85,73
4703,90,68,94,63
4704,78,6,49,64
4705,58,15,53,79
4706,62,54,78,46
4707,55,77,75,31
4708,55,100,73,83
4709,69,55,63,73
4710,52,3,57,78
4711,66,99,55,31
4712,98,47,80,99
4713,61,16,76,38
4714,97,35,80,30
4715,96,69,64,98
4716,94,79,47,38
4717,50,92,63,43
4718,66,99,59,56
4719,52,37,87,38
4720,75,100,69,65
4721,64,61,59,32
4722,85,47,57,52
4723,81,9,43,59
4724,81,35,87,48
4725,53,28,75,96
4726,67,77,45,79
4727,98,3,42,77
4728,68,43,57,32
4729,92,55,86,95
4730,84,41,79,56
4731,89,99,57,69
4732,63,12,95,47
4733,82,45,62,56
4734,63,81,74,40
4735,83,32,45,68
4736,53,20,93,48
4737,73,79,65,36
4738,78,78,60,86
4739,68,56,100,31
4740,55,68,63,67
4741,82,69,54,34
4742,98,66,66,65
4743,89,47,71,97
4744,68,75,51,86
4745,50,99,44,49
4746,54,32,46,34
4747,76,35,61,53
4748,65,32,66,59
4749,55,30,54,57
4750,89,20,78,82
4751,62,26,84,80
4752,97,90,96,36
4753,84,71,74,71
4754,68,100,65,64
4755,61,61,62,63
4756,65,95,52,83
4757,92,25,65,58
4758,59,65,42,39
4759,74,11,68,56
4760,69,21,41,42
4761,80,16,67,71
4762,53,6,62,66
4763,93,67,75,90
4764,72,36,88,50
4765,51,37,45,32
4766,71,95,50,37
4767,100,10,77,99
4768,86,0,93,46
4769,57,24,73,39
4770,56,41,56,42
4771,63,51,42,41
4772,52,23,83,95
4773,99,52,85,52
4774,65,55,73,94
4775,68,62,61,81
4776,100,80,68,90
4777,67,7,99,55
4778,65,58,93,44
4779,57,44,68,51
4780,82,26,44,94
4781,98,51,49,55
4782,61,17,49,50
4783,60,90,92,53
4784,54,85,48,45
4785,76,15,60,61
4786,61,65,52,45
4787,66,4,49,71
4788,55,81,77,61
4789,82,2,50,79
4790,54,90,43,70
4791,77,80,97,53
4792,63,79,85,42
4793,54,69,70,39
4794,82,6,88,71
4795,99,49,91,70
4796,97,13,73,32
4797,90,37,81,84
4798,68,78,74,45
4799,71,46,78,73
4800,54,32,78,59
4801,51,42,72,66
4802,79,90,47,89
4803,96,28,71,53
4804,88,56,94,55
4805,53,100,72,87
4806,82,4,47,38
4807,62,92,85,90
4808,69,95,53,48
4809,56,59,73,57
4810,64,69,47,36
4811,72,1,90,74
4812,63,69,81,92
4813,72,42,46,66
4814,68,3,52,45
4815,78,55,93,34
4816,69,92,60,58
4817,78,58,86,81
4818,73,88,71,52
4819,67,8,50,35
4820,59,2,97,65
4821,90,89,53,86
4822,57,47,50,62
4823,75,42,41,78
4824,78,90,73,70
4825,59,99,100,84
4826,66,95,83,55
4827,51,0,86,66
4828,55,56,56,46
4829,54,52,53,61
4830,77,15,64,57
4831,90,50,87,54
4832,54,74,66,76
4833,67,89,47,51
4834,75,54,95,90
4835,69,0,56,73
4836,90,89,44,49
4837,98,27,51,79
4838,76,52,77,76
4839,98,57,57,76
4840,61,72,65,80
4841,56,59,70,84
4842,52,58,76,68
4843,59,21,45,43
4844,83,7,80,98
4845,74,48,54,76
4846,84,41,81,50
4847,65,26,88,44
4848,51,38,100,30
4849,73,82,65,39
4850,59,24,90,52
4851,87,37,51,47
4852,71,84,80,87
4853,75,23,86,81
4854,92,23,53,75
4855,88,59,40,42
4856,76,82,56,46
4857,78,49,72,96
4858,96,65,94,90
4859,87,13,68,94
4860,69,52,92,82
4861,76,31,93,34
4862,90,95,84,61
4863,69,91,70,74
4864,93,47,47,85
4865,68,38,69,34
4866,69,39,52,63
4867,84,41,55,90
4868,96,76,41,91
4869,51,75,84,98
4870,79,7,57,92
4871,83,78,74,73
4872,71,25,84,57
4873,52,11,58,99
4874,55,42,52,42
4875,64,50,90,72
4876,76,90,43,59
4877,59,81,58,55
4878,58,99,89,92
4879,82,62,64,86
4880,81,48,77,93
4881,97,26,90,78
4882,55,8,96,81
4883,90,38,70,92
4884,85,64,75,42
4885,51,70,43,74
4886,78,89,95,75
4887,53,70,78,70
4888,50,6,46,75
4889,68,71,97,30
4890,75,79,94,97
4891,74,66,97,41
4892,59,9,55,64
4893,64,70,98,62
4894,71,84,87,87
4895,100,52,44,64
4896,97,100,86,75
4897,70,94,62,95
4898,71,86,75,73
4899,85,56,71,55
4900,83,90,63,71
4901,79,85,64,59
4902,74,26,84,61
4903,94,53,67,65
4904,77,3,58,48
4905,50,87,46,51
4906,98,22,83,94
4907,94,47,97,86
4908,53,82,80,40
4909,56,41,56,55
4910,98,2,41,77
4911,58,90,55,48
4912,85,2,78,41
4913,68,27,100,96
4914,50,62,57,85
4915,59,80,78,47
4916,85,30,40,34
4917,58,9,42,53
4918,94,48,60,67
4919,95,85,99,96
4920,91,93,69,99
4921,81,20,50,81
4922,81,99,61,68
4923,55,52,86,88
4924,97,86,100,55
4925,87,75,96,94
4926,66,88,64,77
4927,59,53,42,82
4928,99,56,69,38
4929,76,19,63,34
4930,99,48,84,90
4931,84,6,75,50
4932,70,28,62,92
4933,74,47,93,49
4934,77,92,47,87
4935,96,12,93,74
4936,64,2,43,51
4937,53,1,89,92
4938,78,15,78,59
4939,58,93,82,92
4940,76,5,70,73
4941,75,44,68,96
4942,68,70,98,87
4943,77,4,75,94
4944,66,55,52,65
4945,92,70,80,35
4946,90,97,48,66
4947,91,31,94,84
4948,99,48,60,88
4949,69,12,90,67
4950,94,29,42,54
4951,89,24,64,62
4952,88,84,64,42
4953,98,59,51,67
4954,72,58,68,87
4955,96,84,50,49
4956,81,27,91,46
4957,96,57,50,53
4958,82,19,88,55
4959,95,33,100,69
4960,54,4,65,61
4961,92,81,92,66
4962,97,59,53,89
4963,83,42,55,86
4964,89,56,95,87
4965,60,56,49,96
4966,99,74,70,51
4967,52,53,70,87
4968,82,80,75,78
4969,60,44,49,78
4970,65,85,65,71
4971,67,36,59,69
4972,79,83,100,100
4973,97,47,83,75
4974,59,53,48,51
4975,67,47,54,50
4976,87,5,48,80
4977,68,33,46,43
4978,85,62,65,38
4979,62,77,63,47
4980,95,47,51,42
4981,52,22,99,46
4982,59,83,59,54
4983,87,12,95,83
4984,50,46,53,45
4985,76,43,61,53
4986,95,31,55,52
4987,57,25,68,70
4988,100,52,71,62
4989,95,13,58,71
4990,91,51,94,77
4991,66,35,74,47
4992,58,7,82,92
4993,55,39,71,40
4994,92,85,94,53
4995,74,21,92,90
4996,88,15,59,93
4997,98,90,90,65
4998,77,59,79,82
4999,82,59,59,76
5000,86,9,47,81
5001,58,24,97,86
5002,67,30,74,52
5003,70,20,81,88
5004,51,90,52,98
5005,92,80,80,85
5006,87,32,45,71
5007,89,30,86,47
5008,85,89,55,100
5009,99,20,44,62
5010,92,35,92,32
5011,86,64,84,57
5012,64,3,90,30
5013,77,67,73,92
5014,67,89,45,76
5015,83,3,98,66
5016,71,8,72,77
5017,60,29,54,48
5018,62,44,54,43
5019,53,3,53,96
5020,71,68,78,94
5021,56,22,44,55
5022,92,15,91,39
5023,73,21,96,99
5024,53,100,65,72
5025,77,71,87,99
5026,64,47,56,88
5027,50,61,82,32
5028,52,96,86,34
5029,63,59,91,66
5030,87,79,55,81
5031,99,4,74,95
5032,50,79,77,92
5033,87,6,92,36
5034,87,50,62,82
5035,70,64,52,35
5036,97,8,72,36
5037,78,81,68,73
5038,54,44,92,47
5039,98,46,85,83
5040,59,66,73,58
5041,77,23,73,54
5042,70,91,66,92
5043,99,9,54,97
5044,56,72,98,42
5045,52,76,89,61
5046,94,47,48,56
5047,96,34,65,80
5048,69,53,42,63
5049,68,86,75,57
5050,84,80,86,59
5051,53,70,44,38
5052,54,15,59,42
5053,50,52,59,93
5054,53,39,44,67
5055,61,99,49,51
5056,76,19,55,60
5057,91,87,64,71
5058,72,68,83,91
5059,74,44,64,93
5060,70,5,69,38
5061,73,91,53,73
5062,74,68,61,92
5063,94,48,82,69
5064,95,38,67,70
5065,81,1,69,79
5066,81,38,58,49
5067,54,20,77,99
5068,85,39,81,71
5069,95,100,59,62
5070,91,81,74,92
5071,98,53,61,86
5072,91,11,54,94
5073,88,80,50,81
5074,65,36,93,35
5075,82,37,73,36
5076,98,14,96,38
5077,70,6,63,90
5078,58,77,45,63
5079,55,49,56,64
5080,100,64,67,49
5081,94,66,89,87
5082,84,100,70,89
5083,88,43,75,83
5084,71,30,94,64
5085,90,42,48,76
5086,54,76,49,75
5087,91,47,60,33
5088,72,81,97,39
5089,66,80,73,69
5090,61,80,70,84
5091,72,60,68,69
5092,65,74,82,52
5093,52,83,82,44
5094,79,9,50,34
5095,71,28,72,69
5096,58,47,97,47
5097,78,97,85,50
5098,96,80,100,32
5099,86,61,40,75
5100,72,12,60,82
5101,62,43,62,49
5102,81,46,96,88
5103,95,63,48,50
5104,96,90,95,80
5105,97,52,40,54
5106,72,89,60,97
5107,94,91,61,39
5108,66,76,93,96
5109,89,75,43,38
5110,70,43,40,58
5111,51,27,90,66
5112,86,1,49,100
5113,55,100,54,67
5114,93,56,91,88
5115,67,56,75,86
5116,79,33,68,89
5117,71,86,91,57
5118,82,57,85,57
5119,79,51,44,75
5120,66,28,68,100
5121,92,34,86,96
5122,81,74,86,84
5123,91,47,66,67
5124,100,32,64,47
5125,63,74,55,92
5126,59,72,55,34
5127,96,77,75,73
5128,100,8,64,58
5129,85,47,80,43
5130,83,66,40,87
5131,58,92,44,73
5132,91,82,80,47
5133,77,35,59,36
5134,60,95,44,91
5135,63,70,75,74
5136,88,91,68,45
5137,96,43,87,93
5138,68,81,73,66
5139,64,59,97,54
5140,77,62,87,38
5141,73,4,57,84
5142,57,86,41,57
5143,92,85,55,38
5144,58,89,68,41
5145,96,75,72,47
5146,82,39,55,85
5147,82,18,74,87
5148,68,46,86,80
5149,52,64,82,61
5150,59,66,81,77
5151,89,90,56,37
5152,96,17,43,59
5153,91,49,88,55
5154,50,29,43,53
5155,78,65,90,56
5156,99,4,64,68
5157,83,92,72,95
5158,100,96,53,80
5159,62,41,63,79
5160,50,83,50,74
5161,83,93,64,62
5162,78,4,67,48
5163,97,49,46,42
5164,96,84,88,51
5165,62,57,75,49
5166,97,78,49,34
5167,98,83,88,61
5168,78,7,75,59
5169,88,30,70,55
